text,first_label,second_label
"The Rolling Stone article admitted that the author had an interest in searching for a story that would corroborate ""rape culture"" and the ""rape epidemic"" on college campuses. She set out searching for the story that would back up her beliefs, that part is not in dispute.",Rational Persuasion,Logical Appeal
"This is about a woman owning her own body, not a woman owning something that is outside of herself. You can't use analogues that stray away from the fact that abortion concerns a persons ownership of their own physical body.",Rational Persuasion,Logical Appeal
"Why should that matter? Castro had plenty of other countries to trade with, in fact, almost all other countries including mother Russia and China. Why should the success of communism depend on trade with a capitalist nation?",Rational Persuasion,Persuasive Inquiry
"This may be accurate in the simple calculations, but surely isn't valid when you get to complex modeling. There are plenty of times where the computer cannot accurately represent the scenario and if you don't have a clue what to expect, you won't realize it's off.",Rational Persuasion,Logical Appeal
"And the reply was that it's impossible to investigate and enforce expenditure requirements. Even if it weren't, that's only an argument that the current child support laws are lacking, not that the concept of child support is unjust.",Rational Persuasion,Logical Appeal
That's not what he is saying. A clearly dressed officer should not be able to cover their badge number. There is no reason to do so unless they have acted in a way that exceeds their mandate.,Rational Persuasion,Logical Appeal
"Having likewise been robbed at gunpoint, I can attest to this. Once the pistol is already in your face, trying to make a move is a death sentence. What am I going to do? Just nonchalantly reach into the back pocket of my Subway uniform and pull out my 9mm?",Rational Persuasion,Personal Disclosure
"If it was socially acceptable to eat gorilla, we would have farmed them. We could then reintroduce them to bring their numbers up in the wild, and therefore take them of the endangered list and onto the menu at McDonalds.",Rational Persuasion,Logical Appeal
"Poll taxes, and other taxes on constitutionally protected rights, are illegal. This is well established law.",Rational Persuasion,Empirical Evidence
Either both women and men should get to choose or both should be forced to be parents. Don't make the argument that it's better for the child...it's about what the mother wants plain and simple. Equality means equal rights AND equal responsibilities.,Rational Persuasion,Logical Appeal
"Yup its the truth, anyone who has ever bought themselves a soda and said they can't afford to eat healthy are simply saying they can't be bothered trying but heres a good sounding excuse we all use.",Rational Persuasion,Logical Appeal
"One may not be *inherently* superior than the other.. but you have to admit movies tend to be shorter. So even if we agree that movie (as a form) is comparable to literature (as a form), the total experience you get from a movie (an instance of the form) is comparable only to a short book.",Rational Persuasion,Logical Appeal
"It doesn't really help your point. Let's say he had 100 passions, and he would only need to be able to enjoy at least one of them to keep on living. It would be very easy to think of 100 passions that would no longer be possible after his accident.",Rational Persuasion,Logical Appeal
"You need to distinguish between ""taking away"" and ""infringing upon (or failing to respect)"". For example, when the Nazis killed Jews, they didn't 'take away' the Jews' moral right to life; rather, they infringed upon the Jews moral right to life which they did have, regardless of the Nazis laws.",Rational Persuasion,Logical Appeal
"Or some companies would be extra willing to hire Pinkerton because they knew they'd employ direct and ""effective"" methods",Rational Persuasion,Logical Appeal
I don't see how working more than 80 hours a week is safe for doctor or patient. You just can't work at 100% on the schedule.,Rational Persuasion,Logical Appeal
